path,line,matched_text,classification,stage3b_risk,required_action
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,32,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,33,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,34,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,35,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,36,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,37,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,38,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,39,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,40,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,41,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,42,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,43,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,44,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,45,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,46,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,47,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,48,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,49,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,50,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,51,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,52,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,53,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,54,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,55,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,56,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,57,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,58,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,59,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,60,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,61,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,62,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,63,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,64,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,65,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,66,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,67,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,68,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,69,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,70,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,71,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,72,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,73,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,74,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,75,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,76,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,77,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,78,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,79,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,80,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,81,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,82,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,83,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,84,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,85,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,86,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,87,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,88,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,89,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,90,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage2_vs_stage3_paired_seed_metrics.csv,91,04_stage3_semantic,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,418,reports/stage3,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,440,reports/stage3,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,462,reports/stage3,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,472,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,487,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,527,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,542,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,582,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
reports/stage3/stage3_formal_validation_summary.json,597,semantic_graph,historical or documentation-only Stage 3A reference,low,preserve; do not rewrite frozen provenance
